scene_variant,geometry_seed,noise_condition,registration_backend,trial_count,translation_repeatability_covariance,translation_repeatability_rms_m,rotation_repeatability_covariance,rotation_repeatability_rms_rad,translation_error_median_m,translation_error_iqr_m,translation_error_q95_m,rotation_error_median_rad,rotation_error_iqr_rad,rotation_error_q95_rad
LONG_CORRIDOR,1850310744,DROPOUT_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0317565512543772,0.0,0.0317565512543772,9.992631722008148e-05,0.0,9.992631722008148e-05
LONG_CORRIDOR,1850310744,DROPOUT_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1467071866715092,0.0,0.1467071866715092,0.0003024544793648,0.0,0.0003024544793648
LONG_CORRIDOR,1850310744,DROPOUT_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1093914032938867,0.0,0.1093914032938867,0.0006158146061787,0.0,0.0006158146061787
LONG_CORRIDOR,1850310744,FULL_NOISE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0194956196548845,0.0,0.0194956196548845,8.925356365484011e-05,0.0,8.925356365484011e-05
LONG_CORRIDOR,1850310744,FULL_NOISE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1154514547149336,0.0,0.1154514547149336,2.170603898310916e-05,0.0,2.170603898310916e-05
LONG_CORRIDOR,1850310744,FULL_NOISE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1105045713763541,0.0,0.1105045713763541,0.0006152848337343,0.0,0.0006152848337343
LONG_CORRIDOR,1850310744,IDEAL_MATCHED,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0439534364181227,0.0,0.0439534364181227,2.244965173456255e-05,0.0,2.244965173456255e-05
LONG_CORRIDOR,1850310744,IDEAL_MATCHED,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.2377063203355301,0.0,0.2377063203355301,0.0001041141050453,0.0,0.0001041141050453
LONG_CORRIDOR,1850310744,IDEAL_MATCHED,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,4.299474068382783e-17,0.0,4.299474068382783e-17,6.116893970881568e-20,0.0,6.116893970881568e-20
LONG_CORRIDOR,1850310744,INDEPENDENT_NOISE_FREE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0322853576584544,0.0,0.0322853576584544,0.0001008197998229,0.0,0.0001008197998229
LONG_CORRIDOR,1850310744,INDEPENDENT_NOISE_FREE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1468236347412005,0.0,0.1468236347412005,0.0003039407111133,0.0,0.0003039407111133
LONG_CORRIDOR,1850310744,INDEPENDENT_NOISE_FREE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1099700210800561,0.0,0.1099700210800561,0.0006155110513819,0.0,0.0006155110513819
LONG_CORRIDOR,1850310744,MAP_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0322408351758905,0.0,0.0322408351758905,0.0001377741515593,0.0,0.0001377741515593
LONG_CORRIDOR,1850310744,MAP_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1597117853588756,0.0,0.1597117853588756,0.0001192258945907,0.0,0.0001192258945907
LONG_CORRIDOR,1850310744,MAP_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1093653245349721,0.0,0.1093653245349721,0.0006286496961918,0.0,0.0006286496961918
LONG_CORRIDOR,1850310744,SCAN_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0221033347733887,0.0,0.0221033347733887,0.0001061055783607,0.0,0.0001061055783607
LONG_CORRIDOR,1850310744,SCAN_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0053256022652003,0.0,0.0053256022652003,6.253331038795387e-05,0.0,6.253331038795387e-05
LONG_CORRIDOR,1850310744,SCAN_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.1088872704968048,0.0,0.1088872704968048,0.0006185492821502,0.0,0.0006185492821502
PARALLEL_WALLS,1850310744,DROPOUT_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0242315558444469,0.0,0.0242315558444469,0.000341078498064,0.0,0.000341078498064
PARALLEL_WALLS,1850310744,DROPOUT_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0229476691194143,0.0,0.0229476691194143,0.0001441231857111,0.0,0.0001441231857111
PARALLEL_WALLS,1850310744,DROPOUT_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0030050778800132,0.0,0.0030050778800132,0.0008618822059199,0.0,0.0008618822059199
PARALLEL_WALLS,1850310744,FULL_NOISE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0202567629228845,0.0,0.0202567629228845,0.0003226482842575,0.0,0.0003226482842575
PARALLEL_WALLS,1850310744,FULL_NOISE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.002505608651305,0.0,0.002505608651305,0.0002234187603775,0.0,0.0002234187603775
PARALLEL_WALLS,1850310744,FULL_NOISE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0010185088255768,0.0,0.0010185088255768,0.0008599137781556,0.0,0.0008599137781556
PARALLEL_WALLS,1850310744,IDEAL_MATCHED,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0267137271305078,0.0,0.0267137271305078,1.0876703721275895e-05,0.0,1.0876703721275895e-05
PARALLEL_WALLS,1850310744,IDEAL_MATCHED,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0305720865995049,0.0,0.0305720865995049,1.6271689439335748e-05,0.0,1.6271689439335748e-05
PARALLEL_WALLS,1850310744,IDEAL_MATCHED,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,1.6397745878986823e-16,0.0,1.6397745878986823e-16,4.482194453053982e-19,0.0,4.482194453053982e-19
PARALLEL_WALLS,1850310744,INDEPENDENT_NOISE_FREE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0245694140177686,0.0,0.0245694140177686,0.0003418497380382,0.0,0.0003418497380382
PARALLEL_WALLS,1850310744,INDEPENDENT_NOISE_FREE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0243985536594735,0.0,0.0243985536594735,0.0001398978088715,0.0,0.0001398978088715
PARALLEL_WALLS,1850310744,INDEPENDENT_NOISE_FREE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0029471029704556,0.0,0.0029471029704556,0.0008634558755913,0.0,0.0008634558755913
PARALLEL_WALLS,1850310744,MAP_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.022068196936186,0.0,0.022068196936186,0.0003312183793574,0.0,0.0003312183793574
PARALLEL_WALLS,1850310744,MAP_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0224177571158571,0.0,0.0224177571158571,0.0001382331123243,0.0,0.0001382331123243
PARALLEL_WALLS,1850310744,MAP_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0038134028321465,0.0,0.0038134028321465,0.000851400775923,0.0,0.000851400775923
PARALLEL_WALLS,1850310744,SCAN_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0214478882046443,0.0,0.0214478882046443,0.0003304110846149,0.0,0.0003304110846149
PARALLEL_WALLS,1850310744,SCAN_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0175473091778927,0.0,0.0175473091778927,0.000328415475076,0.0,0.000328415475076
PARALLEL_WALLS,1850310744,SCAN_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0047151040027181,0.0,0.0047151040027181,0.0008690193778714,0.0,0.0008690193778714
REPEATED_STRUCTURE,1850310744,DROPOUT_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0010925738993753,0.0,0.0010925738993753,0.0003335276971166,0.0,0.0003335276971166
REPEATED_STRUCTURE,1850310744,DROPOUT_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0016409384302033,0.0,0.0016409384302033,0.0003346407445112,0.0,0.0003346407445112
REPEATED_STRUCTURE,1850310744,DROPOUT_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0092665968697935,0.0,0.0092665968697935,0.0002702899060687,0.0,0.0002702899060687
REPEATED_STRUCTURE,1850310744,FULL_NOISE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0006071931296959,0.0,0.0006071931296959,0.0002866050083806,0.0,0.0002866050083806
REPEATED_STRUCTURE,1850310744,FULL_NOISE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.001205895232249,0.0,0.001205895232249,0.0003208080394945,0.0,0.0003208080394945
REPEATED_STRUCTURE,1850310744,FULL_NOISE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0101137843016368,0.0,0.0101137843016368,0.0003024619721365,0.0,0.0003024619721365
REPEATED_STRUCTURE,1850310744,IDEAL_MATCHED,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0022343845826442,0.0,0.0022343845826442,0.000186076033526,0.0,0.000186076033526
REPEATED_STRUCTURE,1850310744,IDEAL_MATCHED,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0064010966677577,0.0,0.0064010966677577,0.0007343377972055,0.0,0.0007343377972055
REPEATED_STRUCTURE,1850310744,IDEAL_MATCHED,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,2.608795576494893e-18,0.0,2.608795576494893e-18,5.272791654200626e-19,0.0,5.272791654200626e-19
REPEATED_STRUCTURE,1850310744,INDEPENDENT_NOISE_FREE,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.00109340396798,0.0,0.00109340396798,0.0003387968689315,0.0,0.0003387968689315
REPEATED_STRUCTURE,1850310744,INDEPENDENT_NOISE_FREE,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0016496657621015,0.0,0.0016496657621015,0.0003448127866333,0.0,0.0003448127866333
REPEATED_STRUCTURE,1850310744,INDEPENDENT_NOISE_FREE,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.00951357948888,0.0,0.00951357948888,0.0002709368116789,0.0,0.0002709368116789
REPEATED_STRUCTURE,1850310744,MAP_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0009912772213558,0.0,0.0009912772213558,0.000327211312608,0.0,0.000327211312608
REPEATED_STRUCTURE,1850310744,MAP_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0017371515575033,0.0,0.0017371515575033,0.0003505464910893,0.0,0.0003505464910893
REPEATED_STRUCTURE,1850310744,MAP_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.010912055285559,0.0,0.010912055285559,0.0002723525437802,0.0,0.0002723525437802
REPEATED_STRUCTURE,1850310744,SCAN_NOISE_ONLY,native_frozen,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0007410637240784,0.0,0.0007410637240784,0.0002529223230424,0.0,0.0002529223230424
REPEATED_STRUCTURE,1850310744,SCAN_NOISE_ONLY,native_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0014825976061598,0.0,0.0014825976061598,0.0002760005369125,0.0,0.0002760005369125
REPEATED_STRUCTURE,1850310744,SCAN_NOISE_ONLY,open3d_full,1,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,"[[0.0,0.0,0.0],[0.0,0.0,0.0],[0.0,0.0,0.0]]",0.0,0.0095634148100974,0.0,0.0095634148100974,0.0002972086737392,0.0,0.0002972086737392
